Method,Name,Error,Occurrences,First Seen,Last Seen
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105584d50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:39Z,2026-08-10T16:55:39Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106152150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10549ba50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:39Z,2026-08-10T16:55:39Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1058fd050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105ebb650>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104a32950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105b19750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1054ee350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:39Z,2026-08-10T16:55:39Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104de8550>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:24Z,2026-08-10T16:55:24Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10527af50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105c1a450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:54Z,2026-08-10T16:55:54Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104c84050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105700850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fbca50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fe8f50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104947950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105671550>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104591050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1055f3150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:46Z,2026-08-10T16:55:46Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105243950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103a19950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105528a50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:39Z,2026-08-10T16:55:39Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a9e650>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105d24b50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105ee9950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105d04550>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fe8d50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104e2dd50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:24Z,2026-08-10T16:55:24Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1049c6d50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104946150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105c9f650>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104e15850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:24Z,2026-08-10T16:55:24Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1046cc350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104b68150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:22Z,2026-08-10T16:55:22Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1049db350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:22Z,2026-08-10T16:55:22Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104397d50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104e2d450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:24Z,2026-08-10T16:55:24Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10612c950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:02Z,2026-08-10T16:56:02Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105eba850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106198750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104fbec50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:30Z,2026-08-10T16:55:30Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105ebac50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104c4bb50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105234850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104c69950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10612f150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106097750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:02Z,2026-08-10T16:56:02Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104a30050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103f90450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105c9fc50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103ae2550>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105d07150>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105846e50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:46Z,2026-08-10T16:55:46Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104396250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a9d250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105691350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104bdd250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1061e4e50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:03Z,2026-08-10T16:56:03Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104945550>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105430c50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:38Z,2026-08-10T16:55:38Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x103a1ae50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104591350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:15Z,2026-08-10T16:55:15Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105240450>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105b1a250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105939050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a9f950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a4ec50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104dea950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:24Z,2026-08-10T16:55:24Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104882650>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:16Z,2026-08-10T16:55:16Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105a9ee50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x10612d350>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:02Z,2026-08-10T16:56:02Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105b94b50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:48Z,2026-08-10T16:55:48Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105d5dc50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105691950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105c6a750>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:54Z,2026-08-10T16:55:54Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1058fc250>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/games/history,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105ee8650>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x1056be850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:40Z,2026-08-10T16:55:40Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105f26a50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:56Z,2026-08-10T16:55:56Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x104bde550>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:23Z,2026-08-10T16:55:23Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x106055c50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:56:02Z,2026-08-10T16:56:02Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105278950>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:32Z,2026-08-10T16:55:32Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105846c50>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:46Z,2026-08-10T16:55:46Z
GET,/api/v1/users/leaderboard,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105243050>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:47Z,2026-08-10T16:55:47Z
GET,/api/v1/games/recent,"ConnectTimeoutError(<HTTPConnection(host='localhost', port=8000) at 0x105df9850>, 'Connection to localhost timed out. (connect timeout=None)')",1,2026-08-10T16:55:55Z,2026-08-10T16:55:55Z
